Date,BAJFINANCE,EICHERMOT,ADANIENT,TRENT,TITAN,BAJAJFINSV,BRITANNIA,APOLLOHOSP,ASIANPAINT,SHREECEM,HINDPETRO,HCLTECH,SHRIRAMFIN,DIVISLAB,INDUSINDBK
2014-12-30,346.4,1527.5,44.28,148.69,375.0,131.75,893.95,1134.35,761.0,9222.61,60.45,394.0,212.8,853.15,784.1
2014-12-31,345.9,1519.95,46.21,145.21,376.4,130.9,897.0,1147.0,749.75,9222.17,60.05,397.25,216.5,859.5,799.0
2015-01-01,348.4,1501.1,46.64,148.1,381.3,131.0,919.27,1131.0,751.1,9405.65,60.45,399.75,217.5,867.4,803.4
2015-01-02,349.0,1545.0,47.2,148.5,379.8,129.15,921.0,1125.05,751.25,9400.0,60.05,400.5,213.75,877.0,816.0
2015-01-05,346.5,1502.0,47.18,146.16,384.0,126.8,944.5,1127.84,779.9,9299.5,59.45,403.75,216.2,876.38,818.0
2015-01-06,345.0,1500.0,47.62,147.0,382.2,125.0,942.5,1129.55,775.0,9315.0,63.2,393.5,208.5,865.0,816.0
2015-01-07,340.38,1476.0,48.04,149.44,372.9,123.0,945.97,1110.0,763.4,9085.0,61.85,384.85,202.3,838.1,800.1
2015-01-08,346.55,1496.3,47.97,151.3,380.0,123.0,1005.05,1110.05,783.8,9200.0,64.35,379.25,204.6,830.0,800.0
2015-01-09,348.1,1492.55,49.58,150.2,376.0,129.4,988.0,1134.3,828.45,9185.0,68.75,384.15,206.55,830.0,804.0
2015-01-12,345.01,1465.2,49.06,147.2,373.25,125.5,977.0,1126.0,813.05,9115.0,67.1,388.75,206.55,856.5,804.95
2015-01-13,344.01,1490.0,49.76,146.42,375.85,127.5,974.0,1119.0,813.0,9231.04,66.5,393.9,203.05,852.5,845.0
2015-01-14,349.99,1476.5,47.9,143.29,373.05,128.0,975.5,1154.4,840.0,9289.2,66.45,398.95,202.1,860.0,831.7
2015-01-15,383.8,1499.0,48.04,141.26,373.7,129.5,1000.0,1162.05,849.0,9220.0,64.85,398.75,206.1,855.33,840.5
2015-01-16,385.8,1512.0,47.9,141.91,380.0,129.8,972.5,1155.75,844.9,10100.0,65.25,398.5,216.9,851.0,831.7
2015-01-19,394.19,1538.0,48.23,139.4,389.2,127.3,970.0,1203.0,846.0,9930.0,62.7,412.5,228.25,860.5,835.0
2015-01-20,393.5,1547.6,48.88,145.48,397.0,126.0,956.0,1201.09,835.0,10205.0,62.05,415.6,221.2,862.48,830.0
2015-01-21,393.07,1551.1,48.71,145.7,394.6,132.45,956.0,1220.0,845.0,10525.0,62.55,415.3,221.55,852.0,845.0
2015-01-22,384.45,1530.1,48.71,144.87,407.0,128.85,955.25,1224.9,856.5,10450.0,62.75,422.0,217.5,840.5,838.5
2015-01-23,389.68,1537.2,50.44,144.4,403.15,130.25,960.0,1246.0,870.8,11125.0,62.7,415.75,220.8,830.5,853.0
2015-01-27,388.45,1519.0,54.18,144.9,399.0,131.7,965.0,1285.0,868.9,11099.9,64.95,412.2,212.2,839.35,857.0
2015-01-28,421.4,1616.7,53.23,147.0,409.4,138.05,960.0,1345.0,893.05,11050.0,63.9,402.5,214.55,847.43,859.95
2015-01-29,433.17,1645.4,53.61,148.99,427.8,145.35,962.45,1411.0,913.8,11190.0,68.2,414.5,224.1,876.25,863.5
2015-01-30,418.9,1650.1,57.01,144.0,441.95,145.8,957.5,1389.95,888.5,11050.0,74.2,452.5,226.85,887.0,877.0
2015-02-02,409.9,1639.7,62.55,145.87,430.0,144.3,944.5,1350.0,850.0,11100.0,74.7,450.0,222.15,860.0,865.1
2015-02-03,419.95,1649.5,62.96,145.21,435.9,150.9,958.5,1354.0,809.8,11190.0,72.75,477.5,227.8,845.0,876.6
2015-02-04,419.99,1637.5,61.68,142.2,434.5,147.3,977.5,1300.9,819.8,10848.3,67.5,475.0,227.8,830.45,864.6
2015-02-05,414.85,1592.0,62.64,147.3,431.9,147.2,952.22,1315.0,812.0,10499.0,68.75,475.0,222.35,817.45,861.9
2015-02-06,413.05,1589.8,60.05,150.43,425.9,147.7,935.0,1299.0,810.0,10996.4,68.15,492.5,224.1,812.0,863.8
2015-02-09,404.25,1558.0,58.61,147.7,409.1,145.4,936.5,1250.0,790.0,10903.6,64.75,485.25,222.15,790.18,838.75
2015-02-10,403.1,1515.0,58.22,146.3,409.85,144.0,952.0,1226.25,801.9,11000.0,63.75,496.25,224.05,812.2,815.7
2015-02-11,404.8,1533.0,61.49,146.03,428.3,144.1,968.5,1221.0,830.0,11010.05,66.4,484.9,222.55,817.5,844.0
2015-02-12,412.0,1626.1,63.88,148.99,429.0,141.5,968.8,1289.7,847.0,10930.0,68.65,487.5,228.0,821.0,857.9
2015-02-13,408.6,1658.7,66.05,147.5,427.5,149.9,988.0,1296.0,824.35,11045.0,67.75,497.5,237.7,825.0,872.9
2015-02-16,439.89,1662.1,64.78,146.5,432.4,151.0,1017.0,1305.0,834.0,11345.25,71.75,498.75,246.3,835.5,872.5
2015-02-18,438.8,1640.0,63.93,146.85,419.15,146.9,1022.47,1312.0,839.1,10861.65,67.55,497.9,237.15,819.0,861.8
2015-02-19,432.21,1714.9,64.46,150.0,434.85,148.9,1037.5,1310.0,826.0,11053.95,67.15,507.5,244.55,837.5,868.0
2015-02-20,429.01,1668.5,67.16,147.45,434.0,147.2,1041.0,1307.0,834.25,11061.15,67.25,512.5,241.45,836.0,857.1
2015-02-23,416.0,1638.9,66.3,147.2,435.3,147.6,1050.0,1349.95,829.5,11125.45,68.55,500.0,237.75,848.0,876.0
2015-02-24,418.28,1600.0,65.29,146.25,421.25,144.8,1031.0,1357.3,810.0,11150.0,67.75,492.75,236.4,845.0,865.5
2015-02-25,415.66,1592.8,68.89,147.0,424.4,143.5,1040.0,1360.0,805.2,11195.1,69.35,497.35,226.85,843.65,865.0
2015-02-26,409.7,1560.0,66.88,145.65,423.9,143.6,1035.5,1314.0,818.8,11064.05,70.1,495.75,229.95,874.25,856.2
2015-02-27,411.01,1529.4,66.51,147.2,425.1,140.4,1027.84,1303.0,799.1,10950.05,67.75,497.25,228.0,859.93,844.95
2015-03-02,439.05,1655.0,67.45,146.7,420.7,141.2,1049.0,1313.0,823.8,10647.0,72.35,510.2,240.65,872.5,925.0
2015-03-03,442.5,1634.95,68.55,145.8,412.6,145.6,1061.0,1349.55,829.85,11500.0,76.25,507.75,237.95,884.35,945.0
2015-03-04,433.01,1540.0,69.94,146.9,424.7,149.5,1088.0,1420.0,844.5,11400.0,76.75,509.25,244.55,889.85,959.9
2015-03-05,428.68,1610.0,67.76,146.29,412.0,147.5,1078.0,1425.0,837.0,11499.9,73.4,509.0,236.2,872.5,909.8
2015-03-09,438.6,1587.5,66.77,146.01,404.0,152.7,1102.5,1408.5,832.5,11154.1,74.45,514.2,231.5,887.0,908.0
2015-03-10,425.0,1570.0,63.99,146.9,402.4,147.5,1105.0,1370.25,813.0,10901.0,73.1,513.75,233.1,885.0,898.0
2015-03-11,420.2,1602.0,62.38,147.1,408.7,145.8,1081.5,1363.0,818.0,11050.0,73.55,515.0,233.05,885.0,898.1
2015-03-12,414.0,1614.0,62.84,146.82,401.5,147.3,1081.0,1350.0,814.8,10744.0,70.7,516.25,228.2,889.0,893.0
2015-03-13,418.0,1636.5,63.39,148.79,406.0,152.5,1102.0,1366.0,811.9,10917.0,72.05,514.7,234.05,910.0,895.0
2015-03-16,415.4,1592.0,61.01,147.5,399.8,150.45,1082.0,1383.9,813.0,10720.0,72.25,505.0,232.3,895.5,875.25
2015-03-17,403.0,1589.9,61.8,150.48,399.0,145.75,1085.0,1431.0,839.35,10825.0,73.65,516.7,224.6,891.45,882.1
2015-03-18,404.01,1595.0,61.98,149.8,406.95,147.45,1100.0,1463.8,835.85,10671.05,73.5,510.0,229.95,902.3,907.4
2015-03-19,405.6,1614.0,62.46,149.0,403.95,144.0,1104.95,1455.95,824.0,11011.0,76.45,495.0,232.15,913.25,919.0
2015-03-20,407.5,1611.0,59.28,148.44,405.6,141.75,1119.5,1438.0,836.0,11190.0,74.85,489.95,229.65,913.0,888.0
2015-03-23,404.3,1609.0,58.82,147.85,394.5,138.5,1069.5,1415.75,816.0,10980.0,72.3,490.25,233.85,896.25,888.0
2015-03-24,400.0,1589.5,57.03,144.22,391.05,134.0,1052.5,1354.1,809.65,10757.7,71.05,484.5,234.8,908.5,885.0
2015-03-25,395.13,1554.0,57.2,146.4,388.1,135.7,1052.9,1350.05,813.8,10762.9,72.75,486.0,226.2,911.13,887.5
2015-03-26,395.0,1550.0,58.11,143.51,390.0,138.0,1083.32,1421.0,803.0,10999.85,71.9,503.0,217.1,899.95,864.5
2015-03-27,398.0,1559.0,57.65,145.5,389.65,138.9,1104.0,1387.2,793.0,10751.7,70.85,491.7,215.85,912.5,861.0
2015-03-30,399.9,1559.9,57.94,148.0,395.0,136.6,1086.5,1370.0,780.1,10798.0,71.85,483.0,211.45,902.0,886.05
2015-03-31,403.1,1615.0,59.77,148.35,392.85,140.75,1087.0,1338.0,807.9,10899.0,72.6,490.0,221.3,904.85,891.0
2015-04-01,415.8,1592.9,58.49,147.8,391.4,141.2,1077.75,1351.0,810.0,10700.05,75.6,473.5,219.2,885.05,884.1
2015-04-06,415.8,1609.45,59.09,147.9,395.0,144.6,1080.05,1394.9,829.0,11050.0,76.75,466.5,225.1,902.95,926.0
2015-04-07,427.5,1580.0,61.01,148.8,404.5,143.4,1109.9,1415.0,824.35,10711.0,75.75,469.9,226.35,947.45,915.05
2015-04-08,434.12,1602.0,61.87,147.2,407.6,143.95,1137.5,1403.0,841.0,10955.1,74.7,472.45,233.6,974.83,915.15
2015-04-09,454.2,1670.0,62.15,145.1,410.0,145.8,1137.0,1382.0,855.0,10899.0,79.9,484.5,228.35,980.0,908.0
2015-04-10,453.0,1633.5,60.53,143.0,399.7,146.65,1139.0,1369.5,853.0,10999.75,77.95,479.65,225.45,967.5,948.4
2015-04-13,452.21,1620.0,61.25,141.6,401.0,146.45,1138.95,1400.0,860.0,10970.0,77.85,483.95,221.95,974.98,948.0
2015-04-15,445.5,1610.0,63.78,138.7,415.0,143.9,1161.4,1406.7,861.65,10535.0,75.95,489.0,224.1,965.05,953.85
2015-04-16,447.23,1624.0,61.99,139.02,411.35,142.1,1187.0,1392.0,835.0,10545.0,74.85,474.5,215.9,959.75,955.0
2015-04-17,458.0,1585.0,61.49,139.4,403.0,143.75,1164.0,1379.9,822.25,10485.0,72.9,474.0,205.6,945.0,936.0
2015-04-20,447.29,1531.0,61.73,138.5,396.0,142.6,1165.0,1316.0,818.0,10039.25,73.15,472.5,200.9,944.7,874.7
2015-04-21,450.5,1490.0,61.49,132.2,401.0,135.0,1085.0,1286.9,813.45,10061.0,73.55,420.4,198.35,914.7,849.0
2015-04-22,431.01,1440.0,63.01,129.5,393.4,135.0,1034.75,1223.0,800.0,10140.0,72.6,442.25,201.3,886.58,840.0
2015-04-23,424.1,1451.0,63.91,128.9,398.1,133.4,1036.25,1266.0,793.1,10215.0,75.75,441.4,203.65,905.5,854.8
2015-04-24,421.22,1474.2,64.56,123.5,405.0,135.15,1085.0,1305.0,792.5,10460.0,74.1,445.5,201.7,895.0,863.4
2015-04-27,421.4,1455.5,63.6,119.7,398.7,135.4,1072.5,1290.0,775.0,10003.2,71.65,448.0,203.2,884.0,834.0
2015-04-28,391.35,1475.0,62.0,115.7,386.0,132.9,1040.5,1175.0,741.95,10170.35,67.85,439.3,194.45,864.0,818.15
2015-04-29,407.7,1521.0,63.02,119.73,387.9,133.0,1048.0,1165.0,763.1,10300.0,70.55,435.25,193.65,877.0,828.8
2015-04-30,398.41,1520.2,65.14,116.3,380.4,138.7,1074.5,1165.0,749.3,10100.1,70.1,441.05,191.35,876.0,830.1
2015-05-04,405.49,1544.15,65.14,114.36,384.8,143.0,1104.0,1143.0,769.85,10270.0,73.05,440.25,181.45,865.0,828.0
2015-05-05,426.0,1533.3,68.22,118.3,386.1,146.8,1125.0,1207.9,780.0,10334.2,72.35,461.5,159.8,891.73,839.85
2015-05-06,432.49,1552.0,68.14,118.11,382.65,144.4,1178.0,1202.0,779.0,10305.0,71.2,453.5,165.25,874.0,837.0
2015-05-07,435.9,1507.5,64.67,111.6,383.9,144.6,1122.5,1180.0,753.3,10330.0,66.75,448.05,156.85,854.5,796.7
2015-05-08,414.52,1493.0,63.44,113.28,340.0,138.1,1123.5,1179.0,773.0,10187.0,64.75,463.7,151.2,866.5,803.05
2015-05-11,433.19,1597.0,66.49,118.5,352.0,142.6,1115.0,1186.09,768.0,10200.04,67.15,467.25,155.8,861.55,816.4
2015-05-12,436.49,1695.0,67.93,114.81,369.45,142.5,1142.5,1248.2,772.8,10201.1,68.8,471.0,160.4,865.0,822.9
2015-05-13,435.6,1745.5,65.43,112.5,362.2,143.9,1155.0,1243.7,759.05,10597.0,66.35,458.0,157.35,879.98,805.1
2015-05-14,437.45,1800.0,68.51,114.5,363.55,143.4,1141.55,1236.09,762.0,10850.0,66.2,469.4,158.05,872.4,817.2
2015-05-15,439.46,1817.7,70.91,114.84,363.1,143.0,1137.5,1248.05,802.0,11385.0,68.65,462.5,160.55,890.45,819.95
2015-05-18,450.0,1872.45,70.63,115.01,367.75,145.0,1137.0,1254.4,796.85,11800.0,70.1,458.75,162.85,899.5,829.75
2015-05-19,449.9,1861.5,73.89,117.5,378.75,146.2,1150.5,1278.4,758.0,11929.0,71.9,465.0,165.0,908.13,846.0
2015-05-20,452.48,1822.9,74.46,119.82,381.0,147.8,1168.0,1279.4,775.65,11780.0,73.05,470.5,166.5,904.0,848.95
2015-05-21,451.99,1850.0,75.2,131.0,372.6,145.4,1177.92,1320.0,770.0,11679.6,72.05,481.95,163.3,897.25,855.8
2015-05-22,458.8,1840.0,75.51,128.22,374.15,146.75,1198.5,1299.95,775.0,11750.0,69.8,481.6,161.35,920.68,850.7
2015-05-25,450.0,1860.0,75.9,129.9,367.05,145.5,1224.87,1302.09,775.95,11700.0,69.8,492.5,160.65,937.5,851.8
2015-05-26,452.94,1910.0,75.88,126.12,373.0,147.2,1255.5,1284.09,762.1,11775.0,71.55,499.85,163.3,909.95,853.0
2015-05-27,446.63,1886.95,75.06,123.2,368.05,146.9,1260.0,1230.0,762.0,11660.1,70.85,495.0,162.5,918.48,848.95
2015-05-28,441.16,1838.0,75.81,122.98,375.0,154.2,1295.0,1229.55,760.15,11425.95,72.9,493.05,162.4,915.0,863.9
2015-05-29,449.9,1805.0,70.52,123.02,381.0,152.8,1334.5,1220.0,768.5,11025.0,76.95,488.0,162.4,903.7,854.9
2015-06-01,428.0,1849.9,68.12,119.5,375.1,154.0,1280.0,1212.7,787.8,10907.0,79.0,496.4,162.0,911.0,870.0
2015-06-02,444.1,1886.75,61.3,120.65,378.45,150.15,1285.5,1224.0,789.1,11458.55,81.55,488.5,160.5,909.03,883.0
2015-06-03,422.0,1814.0,69.06,117.76,369.9,148.4,1257.5,1208.05,763.0,11210.0,79.95,477.6,158.25,904.0,845.0
2015-06-04,432.93,1750.0,64.45,115.88,365.85,152.5,1266.0,1211.75,763.9,10802.0,79.75,471.05,159.35,885.55,847.8
2015-06-05,437.0,1719.9,67.33,115.88,357.55,151.65,1295.2,1224.34,759.0,11200.0,80.35,470.5,159.75,896.75,840.0
2015-06-08,450.98,1748.5,67.13,113.19,364.5,151.6,1367.05,1202.09,759.0,11201.0,80.15,459.5,160.9,895.0,828.0
2015-06-09,441.15,1730.0,57.92,115.0,350.05,151.85,1332.45,1214.0,744.8,10856.45,78.25,457.5,159.8,875.5,807.8
2015-06-10,455.4,1719.8,57.83,112.05,359.25,157.0,1304.5,1164.0,736.0,10900.5,82.05,457.5,160.7,880.75,811.0
2015-06-11,460.0,1767.1,58.52,114.51,365.3,156.5,1314.5,1215.0,739.2,10666.0,82.4,470.0,162.7,894.35,825.0
2015-06-12,466.5,1725.0,55.82,113.0,353.45,150.1,1303.34,1214.0,709.0,10778.0,80.65,456.95,152.95,885.0,790.0
2015-06-15,468.13,1773.5,54.06,113.76,345.0,150.2,1314.87,1156.0,714.75,10600.0,81.55,449.5,159.4,889.35,810.0
2015-06-16,471.5,1807.9,57.81,113.5,346.0,150.0,1311.5,1173.0,700.95,10384.0,81.95,454.85,159.8,882.5,795.05
2015-06-17,470.25,1854.6,56.34,114.0,349.9,151.0,1310.0,1200.95,708.0,10310.0,83.45,455.05,161.75,888.5,827.0
2015-06-18,477.62,1933.6,57.63,118.5,353.15,151.0,1376.0,1190.05,718.95,10780.0,82.35,457.7,162.5,901.0,820.0
2015-06-19,490.4,1955.0,57.35,120.0,360.65,152.45,1350.0,1194.4,733.8,10580.0,85.25,457.5,170.9,923.75,826.5
2015-06-22,520.0,1937.5,56.08,123.0,357.35,152.7,1370.0,1256.0,744.65,10950.0,88.2,459.6,173.05,919.0,833.8
2015-06-23,541.8,1940.0,56.4,118.5,367.8,151.8,1400.05,1300.0,750.0,11050.15,88.45,469.85,172.75,907.5,842.7
2015-06-24,532.5,1925.0,57.58,118.0,357.6,154.5,1373.97,1278.5,751.9,10945.05,88.35,464.5,175.95,912.45,834.25
2015-06-25,525.8,1916.5,54.38,114.9,353.0,149.65,1341.0,1285.0,753.0,11080.0,86.3,465.0,174.6,907.5,844.5
2015-06-26,538.4,1949.5,54.5,115.2,352.9,150.1,1349.0,1298.34,744.1,11075.0,86.7,463.5,172.4,912.5,864.4
2015-06-29,523.01,1920.15,53.46,113.0,354.65,143.5,1364.35,1298.0,743.0,10925.0,86.55,466.0,169.55,905.5,859.5
2015-06-30,540.6,1928.0,52.22,113.43,358.85,150.1,1352.5,1283.25,737.0,11199.1,87.15,463.75,169.25,922.0,860.95
2015-07-01,545.0,1974.2,52.54,114.0,365.0,152.75,1380.0,1314.8,757.45,11340.0,87.9,458.6,169.55,943.0,872.6
2015-07-02,550.0,2040.0,53.23,115.9,362.25,156.0,1375.0,1332.0,763.1,11449.45,89.55,472.6,175.4,934.5,883.4
2015-07-03,545.51,2139.4,52.71,115.2,349.5,160.5,1384.5,1316.0,762.0,11200.0,94.7,473.5,180.25,926.1,858.0
2015-07-06,551.1,2010.0,51.79,115.01,352.05,167.5,1360.5,1290.0,765.0,10860.0,93.95,472.55,173.65,916.28,883.8
2015-07-07,561.85,2047.3,52.6,118.84,356.0,172.5,1397.0,1303.0,793.0,11150.0,99.05,482.5,176.35,948.0,896.0
2015-07-08,555.5,2020.0,52.54,116.41,356.1,175.8,1389.5,1286.0,819.8,10955.0,101.05,462.5,178.3,947.5,881.95
2015-07-09,520.7,2055.0,51.79,118.11,355.45,175.7,1402.0,1317.0,810.0,11170.0,101.25,469.5,184.1,947.0,891.85
2015-07-10,500.3,2072.5,51.45,121.8,360.2,170.3,1415.75,1323.0,806.0,11170.0,98.05,465.0,182.55,937.43,897.9
2015-07-13,505.0,2080.2,51.79,121.5,356.5,171.5,1419.5,1328.0,805.2,10971.05,99.05,467.45,184.75,942.23,904.2
2015-07-14,510.12,2119.5,52.42,122.8,357.8,172.5,1422.5,1345.45,823.0,11200.0,100.95,481.5,180.45,944.0,933.0
2015-07-15,508.75,2077.5,51.5,121.61,358.7,175.5,1420.5,1352.0,826.5,11149.95,104.75,475.95,178.25,945.38,921.35
2015-07-16,517.0,2075.0,51.65,119.5,350.0,177.9,1425.0,1364.9,853.0,11290.0,105.05,479.4,173.45,948.38,930.0
2015-07-17,524.18,2123.0,51.5,121.0,348.5,174.0,1426.75,1369.0,851.8,11550.95,107.9,481.5,174.3,957.63,933.3
2015-07-20,521.98,2119.0,51.19,120.0,349.0,172.3,1439.22,1369.4,830.0,11687.25,108.75,478.35,176.15,992.5,936.0
2015-07-21,517.0,2125.1,50.64,121.4,346.0,171.55,1448.5,1350.0,853.0,11286.0,109.4,474.2,174.2,983.48,947.0
2015-07-22,517.0,2138.5,48.54,118.01,339.0,169.1,1433.5,1340.0,820.0,11260.05,107.9,487.4,170.9,975.5,937.05
2015-07-23,517.0,2106.3,49.17,119.58,339.0,173.0,1433.85,1367.0,846.0,10970.0,113.65,492.0,173.3,974.0,954.1
2015-07-24,515.0,2041.0,48.63,122.3,337.0,174.5,1437.5,1392.0,852.0,10820.0,113.65,490.35,171.5,988.38,949.0
2015-07-27,517.0,1990.1,48.91,120.81,339.5,172.0,1448.5,1382.75,847.0,11000.0,114.3,475.9,170.5,978.0,949.8
2015-07-28,523.0,1944.5,46.95,120.01,336.5,172.0,1474.5,1367.2,857.0,10925.0,116.2,468.85,166.05,955.0,941.05
2015-07-29,536.95,1960.0,46.5,120.52,342.85,173.05,1490.5,1322.0,834.4,10969.95,117.95,467.0,166.0,958.0,949.0
2015-07-30,544.5,1939.4,47.22,121.0,338.5,183.0,1484.0,1334.6,848.0,11110.0,116.95,479.95,166.6,962.0,959.0
2015-07-31,540.5,1916.5,50.64,122.4,339.0,184.5,1544.0,1329.0,864.5,10861.0,118.25,478.0,169.25,965.13,975.0
2015-08-03,552.49,1950.0,50.53,121.07,323.0,185.9,1588.0,1386.0,880.0,11490.0,117.8,476.2,175.4,983.0,978.0
2015-08-04,570.0,1910.8,49.14,122.5,317.7,192.2,1576.0,1382.0,884.0,11463.0,115.25,471.3,179.3,986.0,973.0
2015-08-05,565.0,2048.0,55.3,122.4,316.95,204.7,1609.42,1380.65,905.0,11477.05,115.3,469.45,178.1,990.48,958.0
2015-08-06,557.0,2056.0,56.11,122.99,324.45,199.2,1592.5,1380.75,920.0,11771.0,113.15,473.1,177.15,992.5,952.7
2015-08-07,547.5,2059.0,54.3,126.6,328.0,194.5,1572.75,1432.0,911.0,11600.05,114.15,473.0,175.75,1001.45,949.9
2015-08-10,553.0,2060.0,52.66,125.0,334.45,201.1,1604.75,1436.0,903.5,11400.8,123.85,469.6,175.0,1055.0,946.5
2015-08-11,544.0,2038.9,53.32,132.6,330.5,200.3,1672.5,1455.0,905.0,11200.35,123.0,470.6,173.45,1040.97,945.1
2015-08-12,550.0,2008.0,53.52,132.82,327.9,200.5,1683.5,1420.0,890.0,11345.0,120.45,470.9,170.3,1071.5,946.9
2015-08-13,532.0,1987.05,51.59,131.0,331.2,198.6,1670.0,1370.0,872.15,11179.7,109.95,488.9,168.2,1100.0,911.85
2015-08-14,539.89,2004.8,49.95,127.1,331.9,197.0,1672.5,1341.0,880.0,11199.8,110.85,483.55,161.35,1091.0,935.0
2015-08-17,542.99,2063.0,51.39,128.3,336.1,195.7,1668.45,1368.0,903.5,11072.6,109.35,488.2,169.15,1091.5,959.95
2015-08-18,540.0,2085.05,51.25,128.42,338.0,195.0,1659.95,1381.0,906.95,10888.5,108.0,486.95,167.6,1104.5,954.0
2015-08-19,539.76,2098.5,49.72,130.78,335.85,192.4,1662.5,1355.0,898.5,11099.85,110.75,487.5,168.15,1150.0,965.75
2015-08-20,538.55,2124.8,49.84,129.95,344.6,188.0,1636.0,1384.95,905.0,11190.8,110.7,496.2,167.85,1202.5,948.0
2015-08-21,521.2,2089.8,47.53,131.1,338.1,186.2,1605.0,1337.0,875.0,10922.65,105.8,478.5,162.7,1176.25,915.0
2015-08-24,505.5,1996.5,46.04,126.26,334.5,185.0,1574.5,1250.0,858.0,10646.4,103.0,472.0,161.55,1190.0,880.0
2015-08-25,491.46,1885.1,43.74,120.68,335.05,171.8,1503.0,1255.9,850.0,10800.0,95.9,465.0,160.75,1130.0,875.0
2015-08-26,494.9,1869.0,41.87,122.99,328.0,170.2,1487.55,1275.0,851.0,10795.0,100.65,456.05,158.8,1095.18,876.9
2015-08-27,500.15,1895.0,42.01,123.0,320.0,172.5,1465.0,1299.0,860.0,10341.1,100.45,454.05,162.9,1104.5,864.0
2015-08-28,510.52,1900.0,46.73,124.51,346.1,175.5,1483.0,1306.0,866.85,10999.95,101.75,462.3,160.75,1125.0,870.0
2015-08-31,506.24,1894.4,44.54,127.0,341.9,180.5,1489.5,1347.0,857.0,11098.95,101.55,479.1,159.55,1124.5,841.0
2015-09-01,502.12,1889.0,42.58,123.63,335.75,180.0,1450.0,1331.0,844.0,10705.0,103.75,483.5,158.7,1194.85,852.95
2015-09-02,497.1,1843.5,42.12,124.6,336.0,178.3,1474.0,1318.65,829.9,11000.0,98.55,475.0,160.2,1174.0,836.0
2015-09-03,507.07,1857.7,41.43,123.81,324.85,179.5,1519.5,1318.5,815.0,11050.0,97.05,481.0,168.95,1135.0,830.0
